Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
72,0.348520631333713,0.0006807043580736583,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392575316,4.1808856930237965,2560,2048,512,4.0,0
73,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,0.7557326084837257,2560,2048,512,4.0,0
74,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,2.1309663291859806,2560,2048,512,4.0,0
75,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,1.0071436626951709,2560,2048,512,4.0,0
76,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,4.91959132630825,2560,2048,512,4.0,0
77,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,1.228124395347237,2560,2048,512,4.0,0
78,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,0.615443508561043,2560,2048,512,4.0,0
79,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,0.5663909915953695,2560,2048,512,4.0,0
80,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,1.6481895842213987,2560,2048,512,4.0,0
81,0.348520631335532,0.000680704358077211,0.3485206313338617,0.0006807043580739486,0.3485206313338617,0.0006807043580739486,0.0,0.0,0.3485206313338617,0.0006807043580739486,0.15441542083385684,0.15441542083385684,7.539815470403166e-05,0.0003791117392610843,0.6096336984383868,2560,2048,512,4.0,0
