Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
74,4.565648329209836,0.00891728189298796,4.562177741837851,0.008910503402027052,4.562177741837851,0.008910503402027052,0.0,0.00347058737040129,4.562177741837851,0.008910503402027052,0.22727543386005777,0.22380484648965648,0.00010927971020002758,0.008473384561230035,2.1309663291859806,2560,2048,512,4.0,0
75,5.158755259732089,0.010075693866664237,5.153134815327024,0.010064716436185594,5.153134815327024,0.010064716436185594,0.0,0.0056204444038314705,5.153134815327024,0.010064716436185594,0.20246700881344282,0.19684656440961135,9.611648652813054e-05,0.009680250490075482,1.0071436626951709,2560,2048,512,4.0,0
76,5.717790051739399,0.011167558694803514,5.711475717517535,0.011155226010776436,5.711475717517535,0.011155226010776436,0.0,0.006314334220860474,5.711475717517535,0.011155226010776436,0.26045767416854915,0.2541433399476887,0.00012409342770883236,0.010658852299943067,4.91959132630825,2560,2048,512,4.0,0
77,5.0565523564468435,0.009876078821185241,5.045127136225278,0.009853763937939996,5.045127136225278,0.009853763937939996,0.0,0.01142522022072967,5.045127136225278,0.009853763937939996,0.266287975375775,0.2548627551550453,0.00012444470466554947,0.00935598511927943,1.228124395347237,2560,2048,512,4.0,0
78,4.911590917491793,0.009592951010726158,4.904074023107534,0.009578269576381903,4.904074023107534,0.009578269576381903,0.0,0.007516894383286399,4.904074023107534,0.009578269576381903,0.2361490149654344,0.228632120582148,0.00011163677762800195,0.009131722465871794,0.615443508561043,2560,2048,512,4.0,0
79,4.717696069275888,0.00921425013530447,4.715927723721919,0.009210796335394372,4.715927723721919,0.009210796335394372,0.0,0.001768345552846995,4.715927723721919,0.009210796335394372,0.20422672070398562,0.20245837515113863,9.885662849176691e-05,0.008815369821429497,0.5663909915953695,2560,2048,512,4.0,0
80,4.559502641213157,0.008905278596119448,4.553937945930232,0.008894410050644985,4.553937945930232,0.008894410050644985,0.0,0.005564695282600951,4.553937945930232,0.008894410050644985,0.18023647196056913,0.17467177667796818,8.528895345603915e-05,0.008553254236821461,1.6481895842213987,2560,2048,512,4.0,0
81,4.4276900332447156,0.008647832096181085,4.419796785982831,0.008632415597622716,4.419796785982831,0.008632415597622716,0.0,0.007893247262018122,4.419796785982831,0.008632415597622716,0.15918253968908402,0.1512892924270659,7.387172481790327e-05,0.008336928698350843,0.6096336984383868,2560,2048,512,4.0,0
82,5.3727110305408985,0.010493576231525192,5.367015749156203,0.01048245263507071,5.367015749156203,0.01048245263507071,0.0,0.005695281384532791,5.367015749156203,0.01048245263507071,0.17654813552002224,0.17085285413548945,8.342424518334446e-05,0.010148755654337649,1.7569592842366433,2560,2048,512,4.0,0
83,4.967488256714631,0.009702125501395764,4.9578191573881165,0.009683240541773665,4.9578191573881165,0.009683240541773665,0.0,0.009669099326202968,4.9578191573881165,0.009683240541773665,0.25970874220453766,0.2500396428783347,0.00012208966937418686,0.009194881864277527,4.562095072577563,2560,2048,512,4.0,0
